step,loss,best_loss,elapsed_sec
0,72.87702178955078,72.87702178955078,0.0032404998783022165
100,2.2095890045166016,2.2095890045166016,0.34483145899139345
200,1.0511077642440796,1.0511077642440796,0.7044464170467108
300,0.8690375685691833,0.8690375685691833,1.079687749966979
400,0.8688892126083374,0.8688892126083374,1.4263666670303792
500,0.8687468767166138,0.8687468767166138,1.7721527500543743
600,0.868641197681427,0.868641197681427,2.11862075002864
700,0.8685797452926636,0.8685797452926636,2.467694459017366
800,0.8685505390167236,0.8685505390167236,2.8032443339470774
900,0.8685384392738342,0.8685384392738342,3.115804959088564
1000,0.8685339689254761,0.8685339689254761,3.4090028749778867
1100,0.8685327768325806,0.8685325384140015,3.7134132920764387
1200,0.8685330748558044,0.8685322999954224,4.0205174998845905
1300,0.8685328364372253,0.8685322403907776,4.308575459057465
1400,0.868532657623291,0.8685318827629089,4.595745374914259
1500,0.8685328364372253,0.8685318827629089,4.886095667025074
1600,0.8685320615768433,0.8685318827629089,5.206133041996509
1700,0.8685320615768433,0.8685318827629089,5.4834161249455065
1800,0.8685324192047119,0.8685318827629089,5.776822166983038
1900,0.8685325384140015,0.8685318827629089,6.059546333970502
1999,0.8685324788093567,0.8685318827629089,6.333894083974883
