step,loss,best_loss,elapsed_sec
0,48.57230758666992,48.57230758666992,0.0026885829865932465
100,1.1677111387252808,1.1677111387252808,0.29224079195410013
200,0.36122530698776245,0.36122530698776245,0.5707678750623018
300,0.35963699221611023,0.35963696241378784,0.8323396251071244
400,0.3596370220184326,0.35963690280914307,1.0531359580345452
500,0.35963690280914307,0.35963690280914307,1.2805811669677496
600,0.3596370220184326,0.3596368432044983,1.4993518751580268
700,0.3596370220184326,0.3596368432044983,1.726765708066523
800,0.359637051820755,0.3596368432044983,1.9461856670677662
900,0.3596370816230774,0.3596368134021759,2.166222291998565
1000,0.3596370220184326,0.3596368134021759,2.3903187920805067
1100,0.35963699221611023,0.3596368134021759,2.6041074581444263
1200,0.3596370816230774,0.3596368134021759,2.820254458114505
1300,0.35963696241378784,0.3596368134021759,3.043394667096436
1400,0.35963717103004456,0.3596368134021759,3.2780686251353472
1500,0.35963714122772217,0.3596367835998535,3.5994788331445307
1600,0.3596370816230774,0.3596367835998535,3.827267999993637
1700,0.3596370220184326,0.3596367835998535,4.051996957976371
1800,0.3596370220184326,0.35963666439056396,4.287023500073701
1900,0.35963696241378784,0.35963666439056396,4.498585124965757
1999,0.3596370220184326,0.35963666439056396,4.703236792003736
