step,loss,best_loss,elapsed_sec
0,29.078962326049805,29.078962326049805,0.002229416975751519
100,0.46601927280426025,0.46601927280426025,0.22272416716441512
200,0.051382966339588165,0.051382966339588165,0.43527679215185344
300,0.05124926567077637,0.05124923214316368,0.6366230421699584
400,0.05124925449490547,0.05124923214316368,0.8048664589878172
500,0.05124925449490547,0.05124923214316368,0.9707877920009196
600,0.05124925449490547,0.05124923214316368,1.1427454999648035
700,0.05124925822019577,0.05124923214316368,1.3215671251527965
800,0.05124926567077637,0.05124923214316368,1.4874957089778036
900,0.05124928057193756,0.05124923214316368,1.653103459160775
1000,0.05124925076961517,0.05124923214316368,1.8184144170954823
1100,0.05124925076961517,0.05124923214316368,1.9818614590913057
1200,0.05124925822019577,0.05124922841787338,2.1479329171124846
1300,0.05124927684664726,0.05124922841787338,2.329352917149663
1400,0.051249273121356964,0.05124922841787338,2.493038209155202
1499,0.05124922841787338,0.05124922841787338,2.6569155000615865
