step,loss,best_loss,elapsed_sec
0,14.682910891342054,14.682910891342054,0.0013986669946461916
100,0.1414064191668619,0.1414064191668619,0.16021083295345306
200,0.05125659871350259,0.05125659871350259,0.3059724580962211
300,0.05124921918325716,0.05124921918325716,0.4548662919551134
400,0.05124921899628997,0.05124921899628997,0.6042111250571907
500,0.05124921899628386,0.051249218996283714,0.7295453329570591
600,0.05124921899628375,0.05124921899628365,0.8447267080191523
700,0.05124921899628389,0.05124921899628365,0.9588448330760002
800,0.0512492189962839,0.05124921899628365,1.072686417028308
900,0.051249218996283874,0.05124921899628365,1.1988827080931515
1000,0.05124921899628391,0.05124921899628365,1.3097560829482973
1100,0.051249218996283895,0.05124921899628365,1.4213605830445886
1200,0.05124921899628396,0.05124921899628365,1.5335274999961257
1300,0.0512492189962839,0.05124921899628365,1.6437755830120295
1400,0.051249218996283895,0.05124921899628365,1.7546791250351816
1499,0.05124921899628391,0.05124921899628365,1.8658216670155525
