step,loss,best_loss,elapsed_sec
0,48.29400593409122,48.29400593409122,0.0024220410268753767
100,1.1185942849070556,1.1185942849070556,0.27429987490177155
200,0.7899544221305026,0.7899544221305026,0.5801455830223858
300,0.4393679156819156,0.4393679156819156,0.8878386248834431
400,0.43903329200308655,0.43903329200308655,1.1657787910662591
500,0.4390332757631015,0.4390332757631015,1.4406063330825418
600,0.43903327576272305,0.4390332757627224,1.697281332919374
700,0.4390332757627237,0.4390332757627222,1.9150080000981688
800,0.439033275762724,0.4390332757627222,2.134675540961325
900,0.4390332757627229,0.4390332757627222,2.357318874914199
1000,0.43903327576272355,0.4390332757627222,2.600639166077599
1100,0.4390332757627235,0.4390332757627222,2.8180751660838723
1200,0.43903327576272366,0.4390332757627222,3.0422764159739017
1300,0.4390332757627235,0.4390332757627222,3.2633387909736484
1400,0.43903327576272355,0.4390332757627222,3.5120861660689116
1500,0.43903327576272266,0.4390332757627222,3.74669749988243
1600,0.43903327576272266,0.4390332757627222,3.9748114158865064
1700,0.4390332757627228,0.4390332757627222,4.197118999902159
1800,0.4390332757627233,0.4390332757627222,4.419512707972899
1900,0.4390332757627228,0.4390332757627222,4.6743791659828275
1999,0.4390332757627226,0.4390332757627222,4.895124374888837
