step,loss,best_loss,elapsed_sec
0,72.88594055175781,72.88594055175781,0.003204416949301958
100,2.256103754043579,2.256103754043579,0.3409473749343306
200,1.5512027740478516,1.5512027740478516,0.7060784997884184
300,0.8702071905136108,0.8702071905136108,1.0444074168335646
400,0.8688181042671204,0.8688181042671204,1.38114674994722
500,0.868705689907074,0.868705689907074,1.729130582883954
600,0.8686233758926392,0.8686233758926392,2.0719704998191446
700,0.8685738444328308,0.8685738444328308,2.4159825418610126
800,0.8685494065284729,0.8685494065284729,2.768138999817893
900,0.8685390949249268,0.8685387372970581,3.104072666959837
1000,0.8685343861579895,0.8685343861579895,3.3977344578597695
1100,0.8685330748558044,0.8685329556465149,3.6975685418583453
1200,0.8685325980186462,0.8685324192047119,3.9819168329704553
1300,0.8685330748558044,0.8685322403907776,4.291648957878351
1400,0.8685328364372253,0.868532121181488,4.568975874921307
1500,0.8685327768325806,0.868532121181488,4.851184207946062
1600,0.8685325980186462,0.868532121181488,5.119620541809127
1700,0.8685324192047119,0.868532121181488,5.3914457079954445
1800,0.868532657623291,0.868532121181488,5.660864582983777
1900,0.8685325980186462,0.868532121181488,5.942305875010788
1999,0.8685325384140015,0.868532121181488,6.21193699981086
