step,loss,best_loss,elapsed_sec
0,28.942993652973563,28.942993652973563,0.0018766659777611494
100,0.49304091412152085,0.49304091412152085,0.20902012498117983
200,0.13500237036140827,0.13500237036140827,0.42317595798522234
300,0.051251977938127614,0.051251977938127614,0.6332154581323266
400,0.051249219068330694,0.051249219068330694,0.8437112499959767
500,0.05124921899628602,0.05124921899628602,1.0363978331442922
600,0.05124921899628388,0.05124921899628375,1.2093153330497444
700,0.05124921899628381,0.0512492189962837,1.3780539580620825
800,0.051249218996283874,0.0512492189962837,1.5447225000243634
900,0.05124921899628396,0.0512492189962837,1.7125250829849392
1000,0.05124921899628395,0.0512492189962837,1.889101083157584
1100,0.05124921899628393,0.0512492189962837,2.0510322500485927
1200,0.05124921899628398,0.0512492189962837,2.2245763749815524
1300,0.051249218996283964,0.0512492189962837,2.386084291152656
1400,0.05124921899628393,0.0512492189962837,2.546086708083749
1499,0.051249218996283936,0.0512492189962837,2.7069721249863505
