step,loss,best_loss,elapsed_sec
0,29.018539428710938,29.018539428710938,0.0019089169800281525
100,0.5726648569107056,0.5726648569107056,0.2127172090113163
200,0.367046982049942,0.367046982049942,0.42741825012490153
300,0.2123599648475647,0.2123599648475647,0.6317302091047168
400,0.21223247051239014,0.2122322916984558,0.8421674589626491
500,0.21223241090774536,0.21223220229148865,1.0079014590010047
600,0.2122323364019394,0.21223220229148865,1.1721432500053197
700,0.21223244071006775,0.21223220229148865,1.3395103751681745
800,0.21223236620426178,0.21223220229148865,1.5052724170964211
900,0.21223238110542297,0.21223220229148865,1.668499959167093
1000,0.21223244071006775,0.21223220229148865,1.8493717501405627
1100,0.21223241090774536,0.21223220229148865,2.022115500178188
1200,0.21223241090774536,0.21223220229148865,2.1916357500012964
1300,0.21223250031471252,0.21223220229148865,2.358552166959271
1400,0.21223251521587372,0.21223220229148865,2.526974834036082
1499,0.21223242580890656,0.21223220229148865,2.6934090841095895
