step,loss,best_loss,elapsed_sec
0,14.665769913680506,14.665769913680506,0.0016887919045984745
100,0.07911508816255902,0.07911508816255902,0.15360466693527997
200,0.05124991357975704,0.05124991357975704,0.31764512485824525
300,0.051249219054602425,0.051249219054602425,0.4643598338589072
400,0.05124921899628567,0.05124921899628567,0.6085884170606732
500,0.051249218996283805,0.051249218996283714,0.728889083955437
600,0.05124921899628385,0.051249218996283694,0.8426302089355886
700,0.051249218996283846,0.051249218996283694,0.9571982088964432
800,0.05124921899628386,0.051249218996283694,1.1234942919109017
900,0.0512492189962839,0.051249218996283694,1.2507816669531167
1000,0.051249218996283916,0.051249218996283694,1.3650375839788467
1100,0.051249218996283846,0.051249218996283694,1.4786450420506299
1200,0.05124921899628386,0.051249218996283694,1.5908362090121955
1300,0.05124921899628389,0.051249218996283694,1.7045102089177817
1400,0.051249218996283874,0.051249218996283694,1.818282333901152
1499,0.05124921899628382,0.051249218996283694,1.9316284589003772
