step,loss,best_loss,elapsed_sec
0,73.01774355756837,73.01774355756837,0.0031995000317692757
100,2.1075760706124056,2.1075760706124056,0.3451446248218417
200,1.3862435826428476,1.3862435826428476,0.7020307499915361
300,1.1931810697554845,1.1931810697554845,1.045945624820888
400,1.1834418706737622,1.1834418706737622,1.3916049590334296
500,1.1035170115982254,1.1035170115982254,1.747803166974336
600,0.9389321077557226,0.9389321077557226,2.0883801670279354
700,0.8685339720791756,0.8685339720791756,2.4148277919739485
800,0.868532171490314,0.868532171490314,2.767973958980292
900,0.8685321253517806,0.8685321253517806,3.1082392500247806
1000,0.8685321104119648,0.8685321104119648,3.4494756248313934
1100,0.8685321061004705,0.8685321061004705,3.806578333955258
1200,0.8685321049948279,0.8685321049948279,4.170785208931193
1300,0.8685321047437643,0.8685321047437643,4.508244749857113
1400,0.8685321046934994,0.8685321046934994,4.867072624852881
1500,0.8685321046846736,0.8685321046846736,5.209385833935812
1600,0.868532104683322,0.868532104683322,5.557318459032103
1700,0.8685321046831435,0.8685321046831435,5.903570541879162
1800,0.8685321046831211,0.868532104683121,6.19759654183872
1900,0.8685321046831207,0.8685321046831181,6.470414083916694
1999,0.8685321046831199,0.8685321046831181,6.749663166934624
