step,loss,best_loss,elapsed_sec
0,29.482515335083008,29.482515335083008,0.001928166951984167
100,0.5608973503112793,0.5608973503112793,0.21145329205319285
200,0.06481757760047913,0.06481757760047913,0.4233640420716256
300,0.05124974995851517,0.05124974995851517,0.6425197918433696
400,0.051249269396066666,0.051249224692583084,0.880948374979198
500,0.05124928802251816,0.051249224692583084,1.0498224589973688
600,0.05124928802251816,0.051249224692583084,1.2169869169592857
700,0.05124926567077637,0.051249224692583084,1.3831444999668747
800,0.05124927684664726,0.051249224692583084,1.565786625025794
900,0.051249269396066666,0.051249224692583084,1.7326296248938888
1000,0.051249295473098755,0.051249224692583084,1.8981742919422686
1100,0.05124928057193756,0.051249224692583084,2.0691619168501347
1200,0.05124928802251816,0.051249224692583084,2.235080499900505
1300,0.05124926567077637,0.051249224692583084,2.399740083841607
1400,0.05124928429722786,0.051249224692583084,2.580037541920319
1499,0.051249273121356964,0.051249224692583084,2.741678041871637
