step,loss,best_loss,elapsed_sec
0,14.548791885375977,14.548791885375977,0.001602834090590477
100,0.10446234047412872,0.10446234047412872,0.1586428750306368
200,0.07112126052379608,0.07112126052379608,0.3120570001192391
300,0.05125051736831665,0.05125027522444725,0.4511167500168085
400,0.051249243319034576,0.051249220967292786,0.5779823751654476
500,0.051249247044324875,0.05124921351671219,0.6949945841915905
600,0.051249247044324875,0.05124921351671219,0.8106491670478135
700,0.051249243319034576,0.05124921351671219,0.9277130840346217
800,0.051249243319034576,0.05124921351671219,1.041509292088449
900,0.05124926567077637,0.05124921351671219,1.1681804591789842
1000,0.05124923214316368,0.05124921351671219,1.2847395420540124
1100,0.05124923586845398,0.05124921351671219,1.3993500841315836
1200,0.05124925822019577,0.05124921351671219,1.5163841671310365
1300,0.05124925822019577,0.05124921351671219,1.631066458998248
1400,0.05124925076961517,0.05124921351671219,1.7485365842003375
1499,0.05124925822019577,0.05124921351671219,1.8630850841291249
