step,loss,best_loss,elapsed_sec
0,48.55131530761719,48.55131530761719,0.0027030000928789377
100,1.2703710794448853,1.2703710794448853,0.2919066250324249
200,0.577494204044342,0.577494204044342,0.5803015001583844
300,0.5609449744224548,0.5609449744224548,0.8670600419864058
400,0.5576655864715576,0.5576655864715576,1.1621349579654634
500,0.5574768781661987,0.5574768781661987,1.4414206249639392
600,0.5574753880500793,0.5574747323989868,1.6744578331708908
700,0.5574747323989868,0.557474672794342,1.9011283749714494
800,0.5574749708175659,0.557474672794342,2.124708208022639
900,0.5574751496315002,0.557474672794342,2.4931912501342595
1000,0.5574754476547241,0.557474672794342,2.7271117500495166
1100,0.5574753284454346,0.557474672794342,3.0656427501235157
1200,0.5574750304222107,0.557474672794342,3.309798875125125
1300,0.5574750900268555,0.557474672794342,3.520530082983896
1400,0.5574750304222107,0.557474672794342,3.7400410000700504
1500,0.5574748516082764,0.557474672794342,3.9618587919976562
1600,0.5574748516082764,0.557474672794342,4.177656750194728
1700,0.5574750304222107,0.557474672794342,4.411146042170003
1800,0.5574747920036316,0.557474672794342,4.640068208100274
1900,0.5574750304222107,0.5574746131896973,4.874837292125449
1999,0.5574751496315002,0.5574746131896973,5.102438625181094
