step,loss,best_loss,elapsed_sec
0,72.66285705566406,72.66285705566406,0.0031807920895516872
100,2.5378897190093994,2.5378897190093994,0.36770304199308157
200,1.630706548690796,1.630706548690796,0.7093186669517308
300,1.524710774421692,1.524710774421692,1.0570282500702888
400,1.0694530010223389,1.0694530010223389,1.4156458750367165
500,0.8705198764801025,0.8702554702758789,1.7449441249482334
600,0.8685330748558044,0.8685328364372253,2.0762233750429004
700,0.8685332536697388,0.8685324788093567,2.349912791978568
800,0.8685330152511597,0.8685322999954224,2.6438167919404805
900,0.8685327768325806,0.8685322999954224,2.918095292057842
1000,0.8685328364372253,0.8685321807861328,3.1914435420185328
1100,0.8685325384140015,0.8685321807861328,3.476125084096566
1200,0.8685328364372253,0.868532121181488,3.7479016249999404
1300,0.868532657623291,0.8685320615768433,4.017500374931842
1400,0.868532657623291,0.8685320615768433,4.294242542004213
1500,0.8685330748558044,0.8685320615768433,4.623662709025666
1600,0.8685327768325806,0.8685320615768433,4.900519042043015
1700,0.8685327768325806,0.8685320615768433,5.1708696249406785
1800,0.8685328960418701,0.8685320615768433,5.443085124948993
1900,0.8685327768325806,0.8685320615768433,5.728286124998704
1999,0.8685327768325806,0.8685320615768433,5.997521209064871
