step,loss,best_loss,elapsed_sec
0,73.36357879638672,73.36357879638672,0.0033543750178068876
100,2.4661147594451904,2.4661147594451904,0.36036037490703166
200,1.631789207458496,1.631789207458496,0.7054072499740869
300,1.5022881031036377,1.5022881031036377,1.0727667498867959
400,1.4575868844985962,1.4575868844985962,1.423536374932155
500,1.152483344078064,1.152483344078064,1.8138620830141008
600,0.8702759742736816,0.8702759742736816,2.177191250026226
700,0.8694043755531311,0.8694043755531311,2.506793374894187
800,0.8693804144859314,0.8693802356719971,2.823778749909252
900,0.8693122267723083,0.8693122267723083,3.1707133329473436
1000,0.8691443204879761,0.8691443204879761,3.551128957886249
1100,0.868870198726654,0.868870198726654,3.925777791067958
1200,0.8686494827270508,0.8686494827270508,4.299365832936019
1300,0.8685618042945862,0.8685617446899414,4.667685540858656
1400,0.868538498878479,0.868538498878479,4.995015250053257
1500,0.8685340881347656,0.8685338497161865,5.340823582839221
1600,0.8685328364372253,0.8685323596000671,5.640772999962792
1700,0.8685324192047119,0.8685320019721985,5.929120165994391
1800,0.8685333132743835,0.8685320019721985,6.258048207964748
1900,0.8685324192047119,0.8685320019721985,6.543530165916309
1999,0.8685323596000671,0.8685320019721985,6.815537374932319
