step,loss,best_loss,elapsed_sec
0,48.73779388852467,48.73779388852467,0.0028233330231159925
100,1.3477893007131032,1.3477893007131032,0.27751616621389985
200,0.9360941190592077,0.9360941190592077,0.5558578751515597
300,0.8305820588397973,0.8305820588397973,0.85540745803155
400,0.539304045216136,0.539304045216136,1.1404372910037637
500,0.5269123778917807,0.5269123778917807,1.4369092911947519
600,0.5268628500593762,0.5268628500593762,1.7265212500933558
700,0.5268628146335919,0.5268628146335919,2.0012842500582337
800,0.5268628146284882,0.5268628146284865,2.2549021660815924
900,0.5268628146284879,0.5268628146284864,2.4746972501743585
1000,0.5268628146284878,0.5268628146284864,2.692731457995251
1100,0.5268628146284879,0.5268628146284864,2.9237257910426706
1200,0.5268628146284882,0.5268628146284864,3.1474905000068247
1300,0.5268628146284876,0.5268628146284864,3.372691041091457
1400,0.5268628146284877,0.5268628146284864,3.5976197910495102
1500,0.5268628146284875,0.5268628146284864,3.833019625162706
1600,0.5268628146284884,0.5268628146284864,4.048215875169262
1700,0.5268628146284878,0.5268628146284864,4.2682356250006706
1800,0.5268628146284876,0.5268628146284864,4.483196750050411
1900,0.5268628146284885,0.5268628146284864,4.6933447911869735
1999,0.5268628146284878,0.5268628146284864,4.9186948330607265
