step,loss,best_loss,elapsed_sec
0,48.114312434124,48.114312434124,0.004460165975615382
100,1.021551843571352,1.021551843571352,0.28340041590854526
200,0.69871421080743,0.69871421080743,0.5558889999520034
300,0.6269452953171974,0.6269452953171974,0.8316707080230117
400,0.3616641185303706,0.3616641185303706,1.124396750004962
500,0.35964658097456104,0.35964658097456104,1.4612536658532917
600,0.35963684783136274,0.35963684783136274,1.7093903748318553
700,0.3596368437655467,0.3596368437655467,1.9831437498796731
800,0.3596368394429271,0.3596368394429271,2.361004333011806
900,0.35963683487960796,0.35963683487960796,2.645645957905799
1000,0.35963683011032077,0.35963683011032077,2.9273611248936504
1100,0.35963682516906886,0.35963682516906886,3.2188633328769356
1200,0.3596368200894673,0.3596368200894673,3.5091221248731017
1300,0.3596368149049213,0.3596368149049213,3.7878023330122232
1400,0.35963680964867084,0.35963680964867084,4.074891415890306
1500,0.35963680435373235,0.35963680435373235,4.368603874929249
1600,0.3596367990527828,0.3596367990527828,4.641304665943608
1700,0.35963679377796137,0.35963679377796137,4.930124874925241
1800,0.3596367885606399,0.3596367885606399,5.22896287497133
1900,0.35963678343115024,0.35963678343115024,5.502268290845677
1999,0.3596367784679414,0.3596367784679414,5.773950790986419
